county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"REEVES COUNTY, TX",TX,2013,48389 ,483892013,,2878.0,13783,,20880.79518247116
"REEVES COUNTY, TX",TX,2014,48389 ,483892014,,1899.0,13783,,13777.842269462382
"REEVES COUNTY, TX",TX,2015,48389 ,483892015,,,13783,,
"REFUGIO COUNTY, TX",TX,2003,48391 ,483912003,,,7383,,
"REFUGIO COUNTY, TX",TX,2004,48391 ,483912004,,,7383,,
"REFUGIO COUNTY, TX",TX,2005,48391 ,483912005,,,7383,,
"REFUGIO COUNTY, TX",TX,2006,48391 ,483912006,,333.0,7383,,4510.361641609102
"REFUGIO COUNTY, TX",TX,2007,48391 ,483912007,,410.0,7383,,5553.298117296492
"REFUGIO COUNTY, TX",TX,2008,48391 ,483912008,,441.0,7383,,5973.181633482324
"REFUGIO COUNTY, TX",TX,2009,48391 ,483912009,,503.0,7383,,6812.948665853989
"REFUGIO COUNTY, TX",TX,2010,48391 ,483912010,,506.0,7383,,6853.582554517134
"REFUGIO COUNTY, TX",TX,2011,48391 ,483912011,,552.0,7383,,7476.635514018691
"REFUGIO COUNTY, TX",TX,2012,48391 ,483912012,,477.0,7383,,6460.7882974400645
"REFUGIO COUNTY, TX",TX,2013,48391 ,483912013,,422.0,7383,,5715.833671949072
"REFUGIO COUNTY, TX",TX,2014,48391 ,483912014,,203.0,7383,,2749.5597995394824
"REFUGIO COUNTY, TX",TX,2015,48391 ,483912015,,,7383,,
"ROBERTS COUNTY, TX",TX,2003,48393 ,483932003,,,929,,
"ROBERTS COUNTY, TX",TX,2004,48393 ,483932004,,,929,,
"ROBERTS COUNTY, TX",TX,2005,48393 ,483932005,,,929,,
"ROBERTS COUNTY, TX",TX,2006,48393 ,483932006,,,929,,
"ROBERTS COUNTY, TX",TX,2007,48393 ,483932007,,,929,,
"ROBERTS COUNTY, TX",TX,2008,48393 ,483932008,,,929,,
"ROBERTS COUNTY, TX",TX,2009,48393 ,483932009,,,929,,
"ROBERTS COUNTY, TX",TX,2010,48393 ,483932010,,,929,,
"ROBERTS COUNTY, TX",TX,2011,48393 ,483932011,,,929,,
"ROBERTS COUNTY, TX",TX,2012,48393 ,483932012,,,929,,
"ROBERTS COUNTY, TX",TX,2013,48393 ,483932013,,,929,,
"ROBERTS COUNTY, TX",TX,2014,48393 ,483932014,,,929,,
"ROBERTS COUNTY, TX",TX,2015,48393 ,483932015,,,929,,
"ROBERTSON COUNTY, TX",TX,2003,48395 ,483952003,,,16622,,
"ROBERTSON COUNTY, TX",TX,2004,48395 ,483952004,,,16622,,
"ROBERTSON COUNTY, TX",TX,2005,48395 ,483952005,,,16622,,
"ROBERTSON COUNTY, TX",TX,2006,48395 ,483952006,,1470.0,16622,,8843.701118998917
"ROBERTSON COUNTY, TX",TX,2007,48395 ,483952007,,1063.0,16622,,6395.138972446156
"ROBERTSON COUNTY, TX",TX,2008,48395 ,483952008,,1024.0,16622,,6160.510167248225
"ROBERTSON COUNTY, TX",TX,2009,48395 ,483952009,,1184.0,16622,,7123.089880880761
"ROBERTSON COUNTY, TX",TX,2010,48395 ,483952010,,1366.0,16622,,8218.02430513777
"ROBERTSON COUNTY, TX",TX,2011,48395 ,483952011,,1794.0,16622,,10792.9250391048
"ROBERTSON COUNTY, TX",TX,2012,48395 ,483952012,,1289.0,16622,,7754.782817952112
"ROBERTSON COUNTY, TX",TX,2013,48395 ,483952013,,1235.0,16622,,7429.912164601131
"ROBERTSON COUNTY, TX",TX,2014,48395 ,483952014,,1048.0,16622,,6304.897124293106
"ROBERTSON COUNTY, TX",TX,2015,48395 ,483952015,,,16622,,
"ROCKWALL COUNTY, TX",TX,2003,48397 ,483972003,,,78337,,
"ROCKWALL COUNTY, TX",TX,2004,48397 ,483972004,,,78337,,
"ROCKWALL COUNTY, TX",TX,2005,48397 ,483972005,,,78337,,
"ROCKWALL COUNTY, TX",TX,2006,48397 ,483972006,,7906.0,78337,,10092.293552216704
"ROCKWALL COUNTY, TX",TX,2007,48397 ,483972007,,9300.0,78337,,11871.78472497032
"ROCKWALL COUNTY, TX",TX,2008,48397 ,483972008,,10994.0,78337,,14034.236695303623
"ROCKWALL COUNTY, TX",TX,2009,48397 ,483972009,,12090.0,78337,,15433.320142461418
"ROCKWALL COUNTY, TX",TX,2010,48397 ,483972010,,13043.0,78337,,16649.85894277289
"ROCKWALL COUNTY, TX",TX,2011,48397 ,483972011,,14356.0,78337,,18325.95070017999
"ROCKWALL COUNTY, TX",TX,2012,48397 ,483972012,,14058.0,78337,,17945.54297458417
"ROCKWALL COUNTY, TX",TX,2013,48397 ,483972013,,16617.0,78337,,21212.198577938903
"ROCKWALL COUNTY, TX",TX,2014,48397 ,483972014,,14600.0,78337,,18637.42548221147
"ROCKWALL COUNTY, TX",TX,2015,48397 ,483972015,,,78337,,
"RUNNELS COUNTY, TX",TX,2003,48399 ,483992003,,,10501,,
"RUNNELS COUNTY, TX",TX,2004,48399 ,483992004,,,10501,,
"RUNNELS COUNTY, TX",TX,2005,48399 ,483992005,,,10501,,
"RUNNELS COUNTY, TX",TX,2006,48399 ,483992006,,2076.0,10501,,19769.5457575469
"RUNNELS COUNTY, TX",TX,2007,48399 ,483992007,,2469.0,10501,,23512.046471764595
"RUNNELS COUNTY, TX",TX,2008,48399 ,483992008,,2700.0,10501,,25711.83696790782
"RUNNELS COUNTY, TX",TX,2009,48399 ,483992009,,3251.0,10501,,30958.956289877155
"RUNNELS COUNTY, TX",TX,2010,48399 ,483992010,,3458.0,10501,,32930.197124083425
"RUNNELS COUNTY, TX",TX,2011,48399 ,483992011,,3450.0,10501,,32854.013903437764
"RUNNELS COUNTY, TX",TX,2012,48399 ,483992012,,3072.0,10501,,29254.356727930674
"RUNNELS COUNTY, TX",TX,2013,48399 ,483992013,,2514.0,10501,,23940.577087896392
"RUNNELS COUNTY, TX",TX,2014,48399 ,483992014,,2589.0,10501,,24654.794781449385
"RUNNELS COUNTY, TX",TX,2015,48399 ,483992015,,,10501,,
"RUSK COUNTY, TX",TX,2003,48401 ,484012003,,,53330,,
"RUSK COUNTY, TX",TX,2004,48401 ,484012004,,,53330,,
"RUSK COUNTY, TX",TX,2005,48401 ,484012005,,,53330,,
"RUSK COUNTY, TX",TX,2006,48401 ,484012006,,4815.0,53330,,9028.689293080817
"RUSK COUNTY, TX",TX,2007,48401 ,484012007,,5560.0,53330,,10425.651603225202
"RUSK COUNTY, TX",TX,2008,48401 ,484012008,,6017.0,53330,,11282.580161260079
"RUSK COUNTY, TX",TX,2009,48401 ,484012009,,6604.0,53330,,12383.273954622164
"RUSK COUNTY, TX",TX,2010,48401 ,484012010,,7543.0,53330,,14144.009000562535
"RUSK COUNTY, TX",TX,2011,48401 ,484012011,,7992.0,53330,,14985.936621038814
"RUSK COUNTY, TX",TX,2012,48401 ,484012012,,7976.0,53330,,14955.93474592162
"RUSK COUNTY, TX",TX,2013,48401 ,484012013,,8983.0,53330,,16844.17776111007
"RUSK COUNTY, TX",TX,2014,48401 ,484012014,,6265.0,53330,,11747.609225576598
"RUSK COUNTY, TX",TX,2015,48401 ,484012015,,,53330,,
"SABINE COUNTY, TX",TX,2003,48403 ,484032003,,,10834,,
"SABINE COUNTY, TX",TX,2004,48403 ,484032004,,,10834,,
"SABINE COUNTY, TX",TX,2005,48403 ,484032005,,,10834,,
"SABINE COUNTY, TX",TX,2006,48403 ,484032006,,925.0,10834,,8537.936127007568
"SABINE COUNTY, TX",TX,2007,48403 ,484032007,,1018.0,10834,,9396.344840317519
"SABINE COUNTY, TX",TX,2008,48403 ,484032008,,1017.0,10834,,9387.114639099133
"SABINE COUNTY, TX",TX,2009,48403 ,484032009,,1025.0,10834,,9460.956248846225
"SABINE COUNTY, TX",TX,2010,48403 ,484032010,,1008.0,10834,,9304.042828133654
"SABINE COUNTY, TX",TX,2011,48403 ,484032011,,1169.0,10834,,10790.10522429389
"SABINE COUNTY, TX",TX,2012,48403 ,484032012,,1640.0,10834,,15137.52999815396
"SABINE COUNTY, TX",TX,2013,48403 ,484032013,,1737.0,10834,,16032.859516337456
"SABINE COUNTY, TX",TX,2014,48403 ,484032014,,1042.0,10834,,9617.869669558797
"SABINE COUNTY, TX",TX,2015,48403 ,484032015,,,10834,,
"SAN AUGUSTINE COUNTY, TX",TX,2003,48405 ,484052003,,,8865,,
"SAN AUGUSTINE COUNTY, TX",TX,2004,48405 ,484052004,,,8865,,
"SAN AUGUSTINE COUNTY, TX",TX,2005,48405 ,484052005,,,8865,,
"SAN AUGUSTINE COUNTY, TX",TX,2006,48405 ,484052006,,1226.0,8865,,13829.66723068246
"SAN AUGUSTINE COUNTY, TX",TX,2007,48405 ,484052007,,1178.0,8865,,13288.212069937957
"SAN AUGUSTINE COUNTY, TX",TX,2008,48405 ,484052008,,886.0,8865,,9994.359842075579
"SAN AUGUSTINE COUNTY, TX",TX,2009,48405 ,484052009,,1030.0,8865,,11618.72532430908
"SAN AUGUSTINE COUNTY, TX",TX,2010,48405 ,484052010,,1035.0,8865,,11675.1269035533
"SAN AUGUSTINE COUNTY, TX",TX,2011,48405 ,484052011,,1208.0,8865,,13626.621545403272
"SAN AUGUSTINE COUNTY, TX",TX,2012,48405 ,484052012,,1144.0,8865,,12904.68133107727
"SAN AUGUSTINE COUNTY, TX",TX,2013,48405 ,484052013,,962.0,8865,,10851.663846587704
"SAN AUGUSTINE COUNTY, TX",TX,2014,48405 ,484052014,,1128.0,8865,,12724.19627749577
"SAN AUGUSTINE COUNTY, TX",TX,2015,48405 ,484052015,,,8865,,
"SAN JACINTO COUNTY, TX",TX,2003,48407 ,484072003,,,26384,,
"SAN JACINTO COUNTY, TX",TX,2004,48407 ,484072004,,,26384,,
"SAN JACINTO COUNTY, TX",TX,2005,48407 ,484072005,,,26384,,
"SAN JACINTO COUNTY, TX",TX,2006,48407 ,484072006,,1644.0,26384,,6231.049120679199
"SAN JACINTO COUNTY, TX",TX,2007,48407 ,484072007,,1371.0,26384,,5196.331109763493
"SAN JACINTO COUNTY, TX",TX,2008,48407 ,484072008,,1349.0,26384,,5112.947240751971
"SAN JACINTO COUNTY, TX",TX,2009,48407 ,484072009,,1460.0,26384,,5533.656761673741
"SAN JACINTO COUNTY, TX",TX,2010,48407 ,484072010,,1575.0,26384,,5969.526986052153
"SAN JACINTO COUNTY, TX",TX,2011,48407 ,484072011,,1510.0,26384,,5723.165554881746
"SAN JACINTO COUNTY, TX",TX,2012,48407 ,484072012,,1342.0,26384,,5086.41600970285
"SAN JACINTO COUNTY, TX",TX,2013,48407 ,484072013,,1342.0,26384,,5086.41600970285
"SAN JACINTO COUNTY, TX",TX,2014,48407 ,484072014,,1144.0,26384,,4335.961188599151
"SAN JACINTO COUNTY, TX",TX,2015,48407 ,484072015,,,26384,,
"SAN PATRICIO COUNTY, TX",TX,2003,48409 ,484092003,,,64804,,
"SAN PATRICIO COUNTY, TX",TX,2004,48409 ,484092004,,,64804,,
"SAN PATRICIO COUNTY, TX",TX,2005,48409 ,484092005,,,64804,,
"SAN PATRICIO COUNTY, TX",TX,2006,48409 ,484092006,,7876.0,64804,,12153.57076723659
"SAN PATRICIO COUNTY, TX",TX,2007,48409 ,484092007,12.0,11338.0,64804,18.51737547064996,17495.8335905191
"SAN PATRICIO COUNTY, TX",TX,2008,48409 ,484092008,,10734.0,64804,,16563.79235849639
"SAN PATRICIO COUNTY, TX",TX,2009,48409 ,484092009,,10556.0,64804,,16289.117955681748
"SAN PATRICIO COUNTY, TX",TX,2010,48409 ,484092010,,11949.0,64804,,18438.676624899697
"SAN PATRICIO COUNTY, TX",TX,2011,48409 ,484092011,,13133.0,64804,,20265.724338003827
"SAN PATRICIO COUNTY, TX",TX,2012,48409 ,484092012,,13055.0,64804,,20145.3613974446
"SAN PATRICIO COUNTY, TX",TX,2013,48409 ,484092013,,13723.0,64804,,21176.161965310785
"SAN PATRICIO COUNTY, TX",TX,2014,48409 ,484092014,11.0,12101.0,64804,16.974260848095795,18673.23004752793
"SAN PATRICIO COUNTY, TX",TX,2015,48409 ,484092015,,,64804,,
"SAN SABA COUNTY, TX",TX,2003,48411 ,484112003,,,6131,,
"SAN SABA COUNTY, TX",TX,2004,48411 ,484112004,,,6131,,
"SAN SABA COUNTY, TX",TX,2005,48411 ,484112005,,,6131,,
"SAN SABA COUNTY, TX",TX,2006,48411 ,484112006,,367.0,6131,,5985.97292448214
"SAN SABA COUNTY, TX",TX,2007,48411 ,484112007,,341.0,6131,,5561.898548360789
"SAN SABA COUNTY, TX",TX,2008,48411 ,484112008,,433.0,6131,,7062.469417713261
"SAN SABA COUNTY, TX",TX,2009,48411 ,484112009,,550.0,6131,,8970.804110259338
"SAN SABA COUNTY, TX",TX,2010,48411 ,484112010,,643.0,6131,,10487.685532539554
"SAN SABA COUNTY, TX",TX,2011,48411 ,484112011,,670.0,6131,,10928.070461588648
"SAN SABA COUNTY, TX",TX,2012,48411 ,484112012,,528.0,6131,,8611.971945848965
"SAN SABA COUNTY, TX",TX,2013,48411 ,484112013,,489.0,6131,,7975.860381666938
"SAN SABA COUNTY, TX",TX,2014,48411 ,484112014,,409.0,6131,,6671.016147447398
"SAN SABA COUNTY, TX",TX,2015,48411 ,484112015,,,6131,,
"SCHLEICHER COUNTY, TX",TX,2003,48413 ,484132003,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2004,48413 ,484132004,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2005,48413 ,484132005,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2006,48413 ,484132006,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2007,48413 ,484132007,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2008,48413 ,484132008,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2009,48413 ,484132009,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2010,48413 ,484132010,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2011,48413 ,484132011,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2012,48413 ,484132012,,20.0,3461,,577.8676683039585
"SCHLEICHER COUNTY, TX",TX,2013,48413 ,484132013,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2014,48413 ,484132014,,,3461,,
"SCHLEICHER COUNTY, TX",TX,2015,48413 ,484132015,,,3461,,
"SCURRY COUNTY, TX",TX,2003,48415 ,484152003,,,16921,,
"SCURRY COUNTY, TX",TX,2004,48415 ,484152004,,,16921,,
"SCURRY COUNTY, TX",TX,2005,48415 ,484152005,,,16921,,
"SCURRY COUNTY, TX",TX,2006,48415 ,484152006,,2231.0,16921,,13184.79995272147
"SCURRY COUNTY, TX",TX,2007,48415 ,484152007,,2403.0,16921,,14201.288339932627
"SCURRY COUNTY, TX",TX,2008,48415 ,484152008,,2605.0,16921,,15395.071213285266
"SCURRY COUNTY, TX",TX,2009,48415 ,484152009,,2779.0,16921,,16423.379232905856
"SCURRY COUNTY, TX",TX,2010,48415 ,484152010,,2941.0,16921,,17380.76945806985
"SCURRY COUNTY, TX",TX,2011,48415 ,484152011,,3496.0,16921,,20660.71745168725
"SCURRY COUNTY, TX",TX,2012,48415 ,484152012,,3332.0,16921,,19691.50759411382
"SCURRY COUNTY, TX",TX,2013,48415 ,484152013,,3631.0,16921,,21458.542639323918
"SCURRY COUNTY, TX",TX,2014,48415 ,484152014,,3167.0,16921,,18716.387920335677
"SCURRY COUNTY, TX",TX,2015,48415 ,484152015,,,16921,,
"SHACKELFORD COUNTY, TX",TX,2003,48417 ,484172003,,,3378,,
"SHACKELFORD COUNTY, TX",TX,2004,48417 ,484172004,,,3378,,
"SHACKELFORD COUNTY, TX",TX,2005,48417 ,484172005,,,3378,,
"SHACKELFORD COUNTY, TX",TX,2006,48417 ,484172006,,250.0,3378,,7400.828892835998
"SHACKELFORD COUNTY, TX",TX,2007,48417 ,484172007,,145.0,3378,,4292.480757844878
"SHACKELFORD COUNTY, TX",TX,2008,48417 ,484172008,,88.0,3378,,2605.091770278271
"SHACKELFORD COUNTY, TX",TX,2009,48417 ,484172009,,10.0,3378,,296.0331557134399
"SHACKELFORD COUNTY, TX",TX,2010,48417 ,484172010,,222.0,3378,,6571.936056838366
"SHACKELFORD COUNTY, TX",TX,2011,48417 ,484172011,,295.0,3378,,8732.978093546477
"SHACKELFORD COUNTY, TX",TX,2012,48417 ,484172012,,113.0,3378,,3345.174659561871
"SHACKELFORD COUNTY, TX",TX,2013,48417 ,484172013,,169.0,3378,,5002.960331557135
"SHACKELFORD COUNTY, TX",TX,2014,48417 ,484172014,,123.0,3378,,3641.207815275311
"SHACKELFORD COUNTY, TX",TX,2015,48417 ,484172015,,,3378,,
"SHELBY COUNTY, TX",TX,2003,48419 ,484192003,,,25448,,
"SHELBY COUNTY, TX",TX,2004,48419 ,484192004,,,25448,,
"SHELBY COUNTY, TX",TX,2005,48419 ,484192005,,,25448,,
"SHELBY COUNTY, TX",TX,2006,48419 ,484192006,,6250.0,25448,,24559.886828041497
"SHELBY COUNTY, TX",TX,2007,48419 ,484192007,,5931.0,25448,,23306.350204338258
"SHELBY COUNTY, TX",TX,2008,48419 ,484192008,,6225.0,25448,,24461.647280729332
"SHELBY COUNTY, TX",TX,2009,48419 ,484192009,,5963.0,25448,,23432.09682489783
"SHELBY COUNTY, TX",TX,2010,48419 ,484192010,,5891.0,25448,,23149.16692863879
"SHELBY COUNTY, TX",TX,2011,48419 ,484192011,,6449.0,25448,,25341.873624646338
"SHELBY COUNTY, TX",TX,2012,48419 ,484192012,,6567.0,25448,,25805.564287959758
"SHELBY COUNTY, TX",TX,2013,48419 ,484192013,,6934.0,25448,,27247.72084250236
"SHELBY COUNTY, TX",TX,2014,48419 ,484192014,,4996.0,25448,,19632.19113486325
"SHELBY COUNTY, TX",TX,2015,48419 ,484192015,,,25448,,
"SHERMAN COUNTY, TX",TX,2003,48421 ,484212003,,,3034,,
"SHERMAN COUNTY, TX",TX,2004,48421 ,484212004,,,3034,,
"SHERMAN COUNTY, TX",TX,2005,48421 ,484212005,,,3034,,
"SHERMAN COUNTY, TX",TX,2006,48421 ,484212006,,117.0,3034,,3856.2953197099537
"SHERMAN COUNTY, TX",TX,2007,48421 ,484212007,,115.0,3034,,3790.375741595254
"SHERMAN COUNTY, TX",TX,2008,48421 ,484212008,,153.0,3034,,5042.847725774555
"SHERMAN COUNTY, TX",TX,2009,48421 ,484212009,,108.0,3034,,3559.6572181938036
"SHERMAN COUNTY, TX",TX,2010,48421 ,484212010,,117.0,3034,,3856.2953197099537
"SHERMAN COUNTY, TX",TX,2011,48421 ,484212011,,234.0,3034,,7712.590639419907
"SHERMAN COUNTY, TX",TX,2012,48421 ,484212012,,308.0,3034,,10151.61502966381
"SHERMAN COUNTY, TX",TX,2013,48421 ,484212013,,282.0,3034,,9294.660514172709
"SHERMAN COUNTY, TX",TX,2014,48421 ,484212014,,109.0,3034,,3592.617007251154
"SHERMAN COUNTY, TX",TX,2015,48421 ,484212015,,,3034,,
"SMITH COUNTY, TX",TX,2003,48423 ,484232003,,,209714,,
"SMITH COUNTY, TX",TX,2004,48423 ,484232004,15.0,,209714,7.1525983005426435,
"SMITH COUNTY, TX",TX,2005,48423 ,484232005,,,209714,,
"SMITH COUNTY, TX",TX,2006,48423 ,484232006,23.0,48023.0,209714,10.967317394165388,22899.281879130627
"SMITH COUNTY, TX",TX,2007,48423 ,484232007,18.0,41375.0,209714,8.583117960651172,19729.250312330125
"SMITH COUNTY, TX",TX,2008,48423 ,484232008,19.0,48281.0,209714,9.059957847354015,23022.30656989996
"SMITH COUNTY, TX",TX,2009,48423 ,484232009,27.0,68842.0,209714,12.874676940976759,32826.611480397114
"SMITH COUNTY, TX",TX,2010,48423 ,484232010,17.0,73062.0,209714,8.10627807394833,34838.87580228311
"SMITH COUNTY, TX",TX,2011,48423 ,484232011,20.0,75732.0,209714,9.536797734056858,36112.0382997797
"SMITH COUNTY, TX",TX,2012,48423 ,484232012,16.0,69207.0,209714,7.629438187245487,33000.65803904365
"SMITH COUNTY, TX",TX,2013,48423 ,484232013,17.0,71363.0,209714,8.10627807394833,34028.724834774985
"SMITH COUNTY, TX",TX,2014,48423 ,484232014,17.0,58698.0,209714,8.10627807394833,27989.547669683474
"SMITH COUNTY, TX",TX,2015,48423 ,484232015,19.0,,209714,9.059957847354015,
"SOMERVELL COUNTY, TX",TX,2003,48425 ,484252003,,,8490,,
"SOMERVELL COUNTY, TX",TX,2004,48425 ,484252004,,,8490,,
"SOMERVELL COUNTY, TX",TX,2005,48425 ,484252005,,,8490,,
"SOMERVELL COUNTY, TX",TX,2006,48425 ,484252006,,1352.0,8490,,15924.617196702002
"SOMERVELL COUNTY, TX",TX,2007,48425 ,484252007,,1629.0,8490,,19187.27915194346
"SOMERVELL COUNTY, TX",TX,2008,48425 ,484252008,,1572.0,8490,,18515.90106007067
"SOMERVELL COUNTY, TX",TX,2009,48425 ,484252009,,1705.0,8490,,20082.449941107185
"SOMERVELL COUNTY, TX",TX,2010,48425 ,484252010,,2015.0,8490,,23733.804475853944
"SOMERVELL COUNTY, TX",TX,2011,48425 ,484252011,,2227.0,8490,,26230.859835100116
"SOMERVELL COUNTY, TX",TX,2012,48425 ,484252012,,2678.0,8490,,31542.99175500589
"SOMERVELL COUNTY, TX",TX,2013,48425 ,484252013,,2757.0,8490,,32473.49823321555
"SOMERVELL COUNTY, TX",TX,2014,48425 ,484252014,,2179.0,8490,,25665.488810365132
"SOMERVELL COUNTY, TX",TX,2015,48425 ,484252015,,,8490,,
"STARR COUNTY, TX",TX,2003,48427 ,484272003,,,60968,,
"STARR COUNTY, TX",TX,2004,48427 ,484272004,,,60968,,
"STARR COUNTY, TX",TX,2005,48427 ,484272005,,,60968,,
"STARR COUNTY, TX",TX,2006,48427 ,484272006,,1449.0,60968,,2376.6566067445215
"STARR COUNTY, TX",TX,2007,48427 ,484272007,,1955.0,60968,,3206.600183702926
"STARR COUNTY, TX",TX,2008,48427 ,484272008,,2635.0,60968,,4321.939378034378
"STARR COUNTY, TX",TX,2009,48427 ,484272009,,2700.0,60968,,4428.552683374885
"STARR COUNTY, TX",TX,2010,48427 ,484272010,,3009.0,60968,,4935.375934916678
"STARR COUNTY, TX",TX,2011,48427 ,484272011,,4204.0,60968,,6895.420548484451
"STARR COUNTY, TX",TX,2012,48427 ,484272012,,3976.0,60968,,6521.453877443904
"STARR COUNTY, TX",TX,2013,48427 ,484272013,,3845.0,60968,,6306.587062065346
"STARR COUNTY, TX",TX,2014,48427 ,484272014,,3002.0,60968,,4923.894502033853
"STARR COUNTY, TX",TX,2015,48427 ,484272015,,,60968,,
"STEPHENS COUNTY, TX",TX,2003,48429 ,484292003,,,9630,,
"STEPHENS COUNTY, TX",TX,2004,48429 ,484292004,,,9630,,
"STEPHENS COUNTY, TX",TX,2005,48429 ,484292005,,,9630,,
"STEPHENS COUNTY, TX",TX,2006,48429 ,484292006,,2704.0,9630,,28078.920041536865
"STEPHENS COUNTY, TX",TX,2007,48429 ,484292007,,3041.0,9630,,31578.40083073728
"STEPHENS COUNTY, TX",TX,2008,48429 ,484292008,,3711.0,9630,,38535.825545171334
"STEPHENS COUNTY, TX",TX,2009,48429 ,484292009,,3620.0,9630,,37590.86188992731
"STEPHENS COUNTY, TX",TX,2010,48429 ,484292010,,3779.0,9630,,39241.95223260644
"STEPHENS COUNTY, TX",TX,2011,48429 ,484292011,,3874.0,9630,,40228.45275181724
"STEPHENS COUNTY, TX",TX,2012,48429 ,484292012,,3720.0,9630,,38629.283489096575
"STEPHENS COUNTY, TX",TX,2013,48429 ,484292013,,4174.0,9630,,43343.717549325025
"STEPHENS COUNTY, TX",TX,2014,48429 ,484292014,,3599.0,9630,,37372.79335410176
"STEPHENS COUNTY, TX",TX,2015,48429 ,484292015,,,9630,,
"STERLING COUNTY, TX",TX,2003,48431 ,484312003,,,1143,,
"STERLING COUNTY, TX",TX,2004,48431 ,484312004,,,1143,,
"STERLING COUNTY, TX",TX,2005,48431 ,484312005,,,1143,,
"STERLING COUNTY, TX",TX,2006,48431 ,484312006,,,1143,,
"STERLING COUNTY, TX",TX,2007,48431 ,484312007,,,1143,,
"STERLING COUNTY, TX",TX,2008,48431 ,484312008,,,1143,,
"STERLING COUNTY, TX",TX,2009,48431 ,484312009,,30.0,1143,,2624.6719160104985
"STERLING COUNTY, TX",TX,2010,48431 ,484312010,,,1143,,
"STERLING COUNTY, TX",TX,2011,48431 ,484312011,,,1143,,
"STERLING COUNTY, TX",TX,2012,48431 ,484312012,,,1143,,
"STERLING COUNTY, TX",TX,2013,48431 ,484312013,,,1143,,
"STERLING COUNTY, TX",TX,2014,48431 ,484312014,,,1143,,
"STERLING COUNTY, TX",TX,2015,48431 ,484312015,,,1143,,
"STONEWALL COUNTY, TX",TX,2003,48433 ,484332003,,,1490,,
"STONEWALL COUNTY, TX",TX,2004,48433 ,484332004,,,1490,,
"STONEWALL COUNTY, TX",TX,2005,48433 ,484332005,,,1490,,
"STONEWALL COUNTY, TX",TX,2006,48433 ,484332006,,92.0,1490,,6174.496644295302
"STONEWALL COUNTY, TX",TX,2007,48433 ,484332007,,77.0,1490,,5167.785234899329
"STONEWALL COUNTY, TX",TX,2008,48433 ,484332008,,132.0,1490,,8859.060402684565
"STONEWALL COUNTY, TX",TX,2009,48433 ,484332009,,135.0,1490,,9060.402684563758
"STONEWALL COUNTY, TX",TX,2010,48433 ,484332010,,135.0,1490,,9060.402684563758
"STONEWALL COUNTY, TX",TX,2011,48433 ,484332011,,174.0,1490,,11677.852348993289
"STONEWALL COUNTY, TX",TX,2012,48433 ,484332012,,160.0,1490,,10738.255033557047
"STONEWALL COUNTY, TX",TX,2013,48433 ,484332013,,122.0,1490,,8187.919463087248
"STONEWALL COUNTY, TX",TX,2014,48433 ,484332014,,85.0,1490,,5704.697986577181
"STONEWALL COUNTY, TX",TX,2015,48433 ,484332015,,,1490,,
"SUTTON COUNTY, TX",TX,2003,48435 ,484352003,,,4128,,
"SUTTON COUNTY, TX",TX,2004,48435 ,484352004,,,4128,,
"SUTTON COUNTY, TX",TX,2005,48435 ,484352005,,,4128,,
"SUTTON COUNTY, TX",TX,2006,48435 ,484352006,,262.0,4128,,6346.899224806201
"SUTTON COUNTY, TX",TX,2007,48435 ,484352007,,300.0,4128,,7267.441860465116
"SUTTON COUNTY, TX",TX,2008,48435 ,484352008,,441.0,4128,,10683.139534883721
"SUTTON COUNTY, TX",TX,2009,48435 ,484352009,,437.0,4128,,10586.24031007752
"SUTTON COUNTY, TX",TX,2010,48435 ,484352010,,518.0,4128,,12548.449612403101
"SUTTON COUNTY, TX",TX,2011,48435 ,484352011,,446.0,4128,,10804.263565891473
"SUTTON COUNTY, TX",TX,2012,48435 ,484352012,,480.0,4128,,11627.906976744185
"SUTTON COUNTY, TX",TX,2013,48435 ,484352013,,357.0,4128,,8648.255813953489
"SUTTON COUNTY, TX",TX,2014,48435 ,484352014,,330.0,4128,,7994.186046511628
"SUTTON COUNTY, TX",TX,2015,48435 ,484352015,,,4128,,
"SWISHER COUNTY, TX",TX,2003,48437 ,484372003,,,7854,,
"SWISHER COUNTY, TX",TX,2004,48437 ,484372004,,,7854,,
"SWISHER COUNTY, TX",TX,2005,48437 ,484372005,,,7854,,
"SWISHER COUNTY, TX",TX,2006,48437 ,484372006,,372.0,7854,,4736.440030557677
"SWISHER COUNTY, TX",TX,2007,48437 ,484372007,,330.0,7854,,4201.680672268908
"SWISHER COUNTY, TX",TX,2008,48437 ,484372008,,292.0,7854,,3717.850776674306
"SWISHER COUNTY, TX",TX,2009,48437 ,484372009,,368.0,7854,,4685.510567863509
"SWISHER COUNTY, TX",TX,2010,48437 ,484372010,,418.0,7854,,5322.128851540616
